Filename,Buggy/Deleted,Fixed/Added
,,"+        <copy encoding=""${manifest.encoding}"" file=""${manifest.file}"" outputencoding=""UTF-8"" tofile=""${tmp.manifest.file}""/>"
,,+    </target>
,,"+    <target depends=""init,-do-jar-create-manifest,-do-jar-copy-manifest"" if=""do.archive+main.class.available"" name=""-do-jar-set-mainclass"">"
,,"+        <manifest encoding=""UTF-8"" file=""${tmp.manifest.file}"" mode=""update"">"
,,"+            <attribute name=""Main-Class"" value=""${main.class}""/>"
,,+        </manifest>
,,+    </target>
,,"+    <target depends=""init,-do-jar-create-manifest,-do-jar-copy-manifest"" if=""do.archive+profile.available"" name=""-do-jar-set-profile"">"
,,"+        <manifest encoding=""UTF-8"" file=""${tmp.manifest.file}"" mode=""update"">"
,,"+            <attribute name=""Profile"" value=""${javac.profile}""/>"
,,+        </manifest>
,,+    </target>
,,"+    <target depends=""init,-do-jar-create-manifest,-do-jar-copy-manifest"" if=""do.archive+splashscreen.available"" name=""-do-jar-set-splashscreen"">"
,,"+        <basename file=""${application.splash}"" property=""splashscreen.basename""/>"
,,"+        <mkdir dir=""${build.classes.dir}/META-INF""/>"
,,"+        <copy failonerror=""false"" file=""${application.splash}"" todir=""${build.classes.dir}/META-INF""/>"
,,"+        <manifest encoding=""UTF-8"" file=""${tmp.manifest.file}"" mode=""update"">"
,,"+            <attribute name=""SplashScreen-Image"" value=""META-INF/${splashscreen.basename}""/>"
,,+        </manifest>
,,+    </target>
,,"+    <target depends=""init,-init-macrodef-copylibs,compile,-pre-pre-jar,-pre-jar,-do-jar-create-manifest,-do-jar-copy-manifest,-do-jar-set-mainclass,-do-jar-set-profile,-do-jar-set-splashscreen"" if=""do.mkdist"" name=""-do-jar-copylibs"">"
,,"+        <j2seproject3:copylibs manifest=""${tmp.manifest.file}""/>"
,,"+        <echo level=""info"">To run this application from the command line without Ant, try:</echo>"
,,"+        <property location=""${dist.jar}"" name=""dist.jar.resolved""/>"
,,"+        <echo level=""info"">java -jar ""${dist.jar.resolved}""</echo>"
,,+    </target>
,,"+    <target depends=""init,compile,-pre-pre-jar,-pre-jar,-do-jar-create-manifest,-do-jar-copy-manifest,-do-jar-set-mainclass,-do-jar-set-profile,-do-jar-set-splashscreen"" if=""do.archive"" name=""-do-jar-jar"" unless=""do.mkdist"">"
,,"+        <j2seproject1:jar manifest=""${tmp.manifest.file}""/>"
,,"+        <property location=""${build.classes.dir}"" name=""build.classes.dir.resolved""/>"
,,"+        <property location=""${dist.jar}"" name=""dist.jar.resolved""/>"
,,"+        <pathconvert property=""run.classpath.with.dist.jar"">"
,,"+            <path path=""${run.classpath}""/>"
,,"+            <map from=""${build.classes.dir.resolved}"" to=""${dist.jar.resolved}""/>"
,,+        </pathconvert>
,,"+        <condition else="""" property=""jar.usage.message"" value=""To run this application from the command line without Ant, try:${line.separator}${platform.java} -cp ${run.classpath.with.dist.jar} ${main.class}"">"
,,"+            <isset property=""main.class.available""/>"
,,+        </condition>
,,"+        <condition else=""debug"" property=""jar.usage.level"" value=""info"">"
,,"+            <isset property=""main.class.available""/>"
,,+        </condition>
,,"+        <echo level=""${jar.usage.level}"" message=""${jar.usage.message}""/>"
,,+    </target>
,,"+    <target depends=""-do-jar-copylibs"" if=""do.archive"" name=""-do-jar-delete-manifest"">"
,,+        <delete>
,,"+            <fileset file=""${tmp.manifest.file}""/>"
,,+        </delete>
,,+    </target>
,,"+    <target depends=""init,compile,-pre-pre-jar,-pre-jar,-do-jar-create-manifest,-do-jar-copy-manifest,-do-jar-set-mainclass,-do-jar-set-profile,-do-jar-set-splashscreen,-do-jar-jar,-do-jar-delete-manifest"" name=""-do-jar-without-libraries""/>"
,,"+    <target depends=""init,compile,-pre-pre-jar,-pre-jar,-do-jar-create-manifest,-do-jar-copy-manifest,-do-jar-set-mainclass,-do-jar-set-profile,-do-jar-set-splashscreen,-do-jar-copylibs,-do-jar-delete-manifest"" name=""-do-jar-with-libraries""/>"
,,"+    <target name=""-post-jar"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target depends=""init,compile,-pre-jar,-do-jar-without-libraries,-do-jar-with-libraries,-post-jar"" name=""-do-jar""/>"
,,"+    <target depends=""init,compile,-pre-jar,-do-jar,-post-jar"" description=""Build JAR."" name=""jar""/>"
,,+    <!--
,,+                =================
,,+                EXECUTION SECTION
,,+                =================
,,+            -->
,,"+    <target depends=""init,compile"" description=""Run a main class."" name=""run"">"
,,+        <j2seproject1:java>
,,+            <customize>
,,"+                <arg line=""${application.args}""/>"
,,+            </customize>
,,+        </j2seproject1:java>
,,+    </target>
,,"+    <target name=""-do-not-recompile"">"
,,"+        <property name=""javac.includes.binary"" value=""""/>"
,,+    </target>
,,"+    <target depends=""init,compile-single"" name=""run-single"">"
,,"+        <fail unless=""run.class"">Must select one file in the IDE or set run.class</fail>"
,,"+        <j2seproject1:java classname=""${run.class}""/>"
,,+    </target>
,,"+    <target depends=""init,compile-test-single"" name=""run-test-with-main"">"
,,"+        <fail unless=""run.class"">Must select one file in the IDE or set run.class</fail>"
,,"+        <j2seproject1:java classname=""${run.class}"" classpath=""${run.test.classpath}""/>"
,,+    </target>
,,+    <!--
,,+                =================
,,+                DEBUGGING SECTION
,,+                =================
,,+            -->
,,"+    <target depends=""init"" if=""netbeans.home"" name=""-debug-start-debugger"">"
,,"+        <j2seproject1:nbjpdastart name=""${debug.class}""/>"
,,+    </target>
,,"+    <target depends=""init"" if=""netbeans.home"" name=""-debug-start-debugger-main-test"">"
,,"+        <j2seproject1:nbjpdastart classpath=""${debug.test.classpath}"" name=""${debug.class}""/>"
,,+    </target>
,,"+    <target depends=""init,compile"" name=""-debug-start-debuggee"">"
,,+        <j2seproject3:debug>
,,+            <customize>
,,"+                <arg line=""${application.args}""/>"
,,+            </customize>
,,+        </j2seproject3:debug>
,,+    </target>
,,"+    <target depends=""init,compile,-debug-start-debugger,-debug-start-debuggee"" description=""Debug project in IDE."" if=""netbeans.home"" name=""debug""/>"
,,"+    <target depends=""init"" if=""netbeans.home"" name=""-debug-start-debugger-stepinto"">"
,,"+        <j2seproject1:nbjpdastart stopclassname=""${main.class}""/>"
,,+    </target>
,,"+    <target depends=""init,compile,-debug-start-debugger-stepinto,-debug-start-debuggee"" if=""netbeans.home"" name=""debug-stepinto""/>"
,,"+    <target depends=""init,compile-single"" if=""netbeans.home"" name=""-debug-start-debuggee-single"">"
,,"+        <fail unless=""debug.class"">Must select one file in the IDE or set debug.class</fail>"
,,"+        <j2seproject3:debug classname=""${debug.class}""/>"
,,+    </target>
,,"+    <target depends=""init,compile-single,-debug-start-debugger,-debug-start-debuggee-single"" if=""netbeans.home"" name=""debug-single""/>"
,,"+    <target depends=""init,compile-test-single"" if=""netbeans.home"" name=""-debug-start-debuggee-main-test"">"
,,"+        <fail unless=""debug.class"">Must select one file in the IDE or set debug.class</fail>"
,,"+        <j2seproject3:debug classname=""${debug.class}"" classpath=""${debug.test.classpath}""/>"
,,+    </target>
,,"+    <target depends=""init,compile-test-single,-debug-start-debugger-main-test,-debug-start-debuggee-main-test"" if=""netbeans.home"" name=""debug-test-with-main""/>"
,,"+    <target depends=""init"" name=""-pre-debug-fix"">"
,,"+        <fail unless=""fix.includes"">Must set fix.includes</fail>"
,,"+        <property name=""javac.includes"" value=""${fix.includes}.java""/>"
,,+    </target>
,,"+    <target depends=""init,-pre-debug-fix,compile-single"" if=""netbeans.home"" name=""-do-debug-fix"">"
,,+        <j2seproject1:nbjpdareload/>
,,+    </target>
,,"+    <target depends=""init,-pre-debug-fix,-do-debug-fix"" if=""netbeans.home"" name=""debug-fix""/>"
,,+    <!--
,,+                =================
,,+                PROFILING SECTION
,,+                =================
,,+            -->
,,+    <!--
,,+                pre NB7.2 profiler integration
,,+            -->
,,"+    <target depends=""profile-init,compile"" description=""Profile a project in the IDE."" if=""profiler.info.jvmargs.agent"" name=""-profile-pre72"">"
,,"+        <fail unless=""netbeans.home"">This target only works when run from inside the NetBeans IDE.</fail>"
,,+        <nbprofiledirect>
,,+            <classpath>
,,"+                <path path=""${run.classpath}""/>"
,,+            </classpath>
,,+        </nbprofiledirect>
,,+        <profile/>
,,+    </target>
,,"+    <target depends=""profile-init,compile-single"" description=""Profile a selected class in the IDE."" if=""profiler.info.jvmargs.agent"" name=""-profile-single-pre72"">"
,,"+        <fail unless=""profile.class"">Must select one file in the IDE or set profile.class</fail>"
,,"+        <fail unless=""netbeans.home"">This target only works when run from inside the NetBeans IDE.</fail>"
,,+        <nbprofiledirect>
,,+            <classpath>
,,"+                <path path=""${run.classpath}""/>"
,,+            </classpath>
,,+        </nbprofiledirect>
,,"+        <profile classname=""${profile.class}""/>"
,,+    </target>
,,"+    <target depends=""profile-init,compile-single"" if=""profiler.info.jvmargs.agent"" name=""-profile-applet-pre72"">"
,,"+        <fail unless=""netbeans.home"">This target only works when run from inside the NetBeans IDE.</fail>"
,,+        <nbprofiledirect>
,,+            <classpath>
,,"+                <path path=""${run.classpath}""/>"
,,+            </classpath>
,,+        </nbprofiledirect>
,,"+        <profile classname=""sun.applet.AppletViewer"">"
,,+            <customize>
,,"+                <arg value=""${applet.url}""/>"
,,+            </customize>
,,+        </profile>
,,+    </target>
,,"+    <target depends=""profile-init,compile-test-single"" if=""profiler.info.jvmargs.agent"" name=""-profile-test-single-pre72"">"
,,"+        <fail unless=""netbeans.home"">This target only works when run from inside the NetBeans IDE.</fail>"
,,+        <nbprofiledirect>
,,+            <classpath>
,,"+                <path path=""${run.test.classpath}""/>"
,,+            </classpath>
,,+        </nbprofiledirect>
,,"+        <junit dir=""${profiler.info.dir}"" errorproperty=""tests.failed"" failureproperty=""tests.failed"" fork=""true"" jvm=""${profiler.info.jvm}"" showoutput=""true"">"
,,"+            <env key=""${profiler.info.pathvar}"" path=""${profiler.info.agentpath}:${profiler.current.path}""/>"
,,"+            <jvmarg value=""${profiler.info.jvmargs.agent}""/>"
,,"+            <jvmarg line=""${profiler.info.jvmargs}""/>"
,,"+            <test name=""${profile.class}""/>"
,,+            <classpath>
,,"+                <path path=""${run.test.classpath}""/>"
,,+            </classpath>
,,+            <syspropertyset>
,,"+                <propertyref prefix=""test-sys-prop.""/>"
,,"+                <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>"
,,+            </syspropertyset>
,,"+            <formatter type=""brief"" usefile=""false""/>"
,,"+            <formatter type=""xml""/>"
,,+        </junit>
,,+    </target>
,,+    <!--
,,+                end of pre NB72 profiling section
,,+            -->
,,"+    <target if=""netbeans.home"" name=""-profile-check"">"
,,"+        <condition property=""profiler.configured"">"
,,+            <or>
,,"+                <contains casesensitive=""true"" string=""${run.jvmargs.ide}"" substring=""-agentpath:""/>"
,,"+                <contains casesensitive=""true"" string=""${run.jvmargs.ide}"" substring=""-javaagent:""/>"
,,+            </or>
,,+        </condition>
,,+    </target>
,,"+    <target depends=""-profile-check,-profile-pre72"" description=""Profile a project in the IDE."" if=""profiler.configured"" name=""profile"" unless=""profiler.info.jvmargs.agent"">"
