Filename,Buggy/Deleted,Fixed/Added
VPackDeserializers.java,final VPackSlice entry = storedValueIterator.next();,if (storedValueIterator != null ) final VPackSlice entry = storedValueIterator.next();
ArangoDriverGraphTest.java,List<String> f = edgeDef.getFrom();,if (edgeDef != null ) List<String> f = edgeDef.getFrom();
ArangoDriverGraphTest.java,List<String> t = edgeDef.getTo();,if (edgeDef != null ) List<String> t = edgeDef.getTo();
ArangoDriverGraphTest.java,List<String> f = edgeDef.getFrom();,if (edgeDef != null ) List<String> f = edgeDef.getFrom();
ArangoDriverGraphTest.java,List<String> t = edgeDef.getTo();,if (edgeDef != null ) List<String> t = edgeDef.getTo();
ArangoDriver.java,this.database = configure.getDefaultDatabase();,if (configure != null ) this.database = configure.getDefaultDatabase();
ArangoDriver.java,this.httpManager = configure.getHttpManager();,if (configure != null ) this.httpManager = configure.getHttpManager();
ArangoDriver.java,this.baseUrl = configure.getBaseUrl();,if (configure != null ) this.baseUrl = configure.getBaseUrl();
ArangoDriver.java,List<BatchPart> callStack = this.httpManager.getCallStack();,if (this != null ) List<BatchPart> callStack = this.httpManager.getCallStack();
EntityDeserializers.java,JsonElement e  = iterator.next();,if (iterator != null ) JsonElement e  = iterator.next();
EntityDeserializers.java,entity.orphanCollections = new ArrayList<String>(orphanCollections.size());,if (ArrayList<String>(orphanCollections != null ) entity.orphanCollections = new ArrayList<String>(orphanCollections.size());
EntityDeserializers.java,String orphanCollection = orphanCollections.get(i).getAsString();,if (orphanCollections != null ) String orphanCollection = orphanCollections.get(i).getAsString();
EntityDeserializers.java,JsonObject edgeDefinition = edgeDefinitions.get(i).getAsJsonObject();,if (edgeDefinitions != null ) JsonObject edgeDefinition = edgeDefinitions.get(i).getAsJsonObject();
ArangoDriverGraphVertexTest.java,this.database = configure.getDefaultDatabase();,if (configure != null ) this.database = configure.getDefaultDatabase();
ArangoDriverGraphVertexTest.java,this.httpManager = configure.getHttpManager();,if (configure != null ) this.httpManager = configure.getHttpManager();
ArangoDriverGraphVertexTest.java,this.baseUrl = configure.getBaseUrl();,if (configure != null ) this.baseUrl = configure.getBaseUrl();
ArangoDriverGraphVertexTest.java,List<BatchPart> callStack = this.httpManager.getCallStack();,if (this != null ) List<BatchPart> callStack = this.httpManager.getCallStack();
ArangoDriverGraphVertexTest.java,this.baseUrl = configure.getBaseUrl();,if (configure != null ) this.baseUrl = configure.getBaseUrl();
ArangoDriverGraphVertexTest.java,CollectionKeyOption opt = ent.getKeyOptions();,if (ent != null ) CollectionKeyOption opt = ent.getKeyOptions();
ArangoDriverGraphVertexTest.java,CollectionsEntity collections = driver.getCollections();,if (driver != null ) CollectionsEntity collections = driver.getCollections();
ArangoDriverGraphVertexTest.java,int allColCount = collections.getCollections().size();,if (collections != null ) int allColCount = collections.getCollections().size();
ArangoDriverGraphVertexTest.java,long collectionId = col.getId();,if (col != null ) long collectionId = col.getId();
ArangoDriverGraphVertexTest.java,line = line.trim();,if (line != null ) line = line.trim();
ArangoDriver.java,this.database = configure.getDefaultDatabase();,if (configure != null ) this.database = configure.getDefaultDatabase();
ArangoDriver.java,this.httpManager = configure.getHttpManager();,if (configure != null ) this.httpManager = configure.getHttpManager();
ArangoDriver.java,this.baseUrl = configure.getBaseUrl();,if (configure != null ) this.baseUrl = configure.getBaseUrl();
ArangoDriver.java,this.httpManager = configure.getHttpManager();,if (configure != null ) this.httpManager = configure.getHttpManager();
InternalGraphDriverImpl.java,obj = elem.getAsJsonObject();,if (elem != null ) obj = elem.getAsJsonObject();
ArangoDriver.java,this.database = configure.getDefaultDatabase();,if (configure != null ) this.database = configure.getDefaultDatabase();
ArangoDriver.java,this.httpManager = configure.getHttpManager();,if (configure != null ) this.httpManager = configure.getHttpManager();
ArangoDriver.java,this.baseUrl = configure.getBaseUrl();,if (configure != null ) this.baseUrl = configure.getBaseUrl();
ArangoDriver.java,this.httpManager = configure.getHttpManager();,if (configure != null ) this.httpManager = configure.getHttpManager();
BaseArangoDriverImpl.java,this.baseUrl = configure.getBaseUrl();,if (configure != null ) this.baseUrl = configure.getBaseUrl();
BaseArangoDriverImpl.java,this.httpManager = configure.getHttpManager();,if (configure != null ) this.httpManager = configure.getHttpManager();
ArangoDriverDocumentTest.java,Long etag = driver.checkDocument(doc.getDocumentHandle());,if (driver != null ) Long etag = driver.checkDocument(doc.getDocumentHandle());
BaseArangoDriver.java,valid = databaseNamePattern.matcher(database).matches();,if (databaseNamePattern != null ) valid = databaseNamePattern.matcher(database).matches();
CursorResultSet.java,long cursorId = entity.getCursorId();,if (entity != null ) long cursorId = entity.getCursorId();
CursorResultSet.java,long cursorId = entity.getCursorId();,if (entity != null ) long cursorId = entity.getCursorId();
CollectionStatusTypeAdapter.java,CollectionStatus ret = CollectionStatus.valueOf(in.nextInt());,if (CollectionStatus != null ) CollectionStatus ret = CollectionStatus.valueOf(in.nextInt());
EntityDeserializers.java,ClassHolder holder = parameterizedBridger.get();,if (parameterizedBridger != null ) ClassHolder holder = parameterizedBridger.get();
EntityDeserializers.java,ClassHolder holder = parameterizedBridger.get();,if (parameterizedBridger != null ) ClassHolder holder = parameterizedBridger.get();
EntityDeserializers.java,ClassHolder holder = parameterizedBridger.get();,if (parameterizedBridger != null ) ClassHolder holder = parameterizedBridger.get();
EntityDeserializers.java,ClassHolder holder = parameterizedBridger.get();,if (parameterizedBridger != null ) ClassHolder holder = parameterizedBridger.get();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonArray obj = json.getAsJsonArray();,if (json != null ) JsonArray obj = json.getAsJsonArray();
EntityDeserializers.java,Iterator<JsonElement> iterator = obj.iterator();,if (obj != null ) Iterator<JsonElement> iterator = obj.iterator();
EntityDeserializers.java,JsonElement e  = iterator.next();,if (iterator != null ) JsonElement e  = iterator.next();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,entity.results = Collections.emptyList();,if (Collections != null ) entity.results = Collections.emptyList();
EntityDeserializers.java,List<Object> list = new ArrayList<Object>(array.size());,if (ArrayList<Object>(array != null ) List<Object> list = new ArrayList<Object>(array.size());
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,AdminLogEntity.LogEntry entry = new AdminLogEntity.LogEntry();,if (AdminLogEntity != null ) AdminLogEntity.LogEntry entry = new AdminLogEntity.LogEntry();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,StatisticsEntity.System sys = new StatisticsEntity.System();,if (StatisticsEntity != null ) StatisticsEntity.System sys = new StatisticsEntity.System();
EntityDeserializers.java,StatisticsEntity.Client cli = new StatisticsEntity.Client();,if (StatisticsEntity != null ) StatisticsEntity.Client cli = new StatisticsEntity.Client();
EntityDeserializers.java,JsonObject f = ent.getValue().getAsJsonObject();,if (ent != null ) JsonObject f = ent.getValue().getAsJsonObject();
EntityDeserializers.java,entity.server = new StatisticsEntity.Server();,if (StatisticsEntity != null ) entity.server = new StatisticsEntity.Server();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject g = groups.get(i).getAsJsonObject();,if (groups != null ) JsonObject g = groups.get(i).getAsJsonObject();
EntityDeserializers.java,JsonObject f = figures.get(i).getAsJsonObject();,if (figures != null ) JsonObject f = figures.get(i).getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject elem = collections.get(i).getAsJsonObject();,if (collections != null ) JsonObject elem = collections.get(i).getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityDeserializers.java,JsonObject obj = json.getAsJsonObject();,if (json != null ) JsonObject obj = json.getAsJsonObject();
EntityFactory.java,gson = getBuilder().create();,if (getBuilder() != null ) gson = getBuilder().create();
HttpManager.java,StatusLine status = response.getStatusLine();,if (response != null ) StatusLine status = response.getStatusLine();
HttpManager.java,responseEntity.statusCode = status.getStatusCode();,if (status != null ) responseEntity.statusCode = status.getStatusCode();
HttpManager.java,responseEntity.statusPhrase = status.getReasonPhrase();,if (status != null ) responseEntity.statusPhrase = status.getReasonPhrase();
HttpManager.java,HttpEntity entity = response.getEntity();,if (response != null ) HttpEntity entity = response.getEntity();
HttpManager.java,Header contentType = entity.getContentType();,if (entity != null ) Header contentType = entity.getContentType();
HttpManager.java,responseEntity.contentType = contentType.getValue();,if (contentType != null ) responseEntity.contentType = contentType.getValue();
HttpManager.java,responseEntity.stream = entity.getContent();,if (entity != null ) responseEntity.stream = entity.getContent();
HttpManager.java,responseEntity.text = IOUtils.toString(entity.getContent());,if (IOUtils != null ) responseEntity.text = IOUtils.toString(entity.getContent());
