Filename,Buggy/Deleted,Fixed/Added
JavassistCompilerStrategy.java,compiledClass = byteCodeClass.toClass(sourceCode.getPackageNeighbour());,if (byteCodeClass != null ) compiledClass = byteCodeClass.toClass(sourceCode.getPackageNeighbour());
JavassistCompilerStrategy.java,this.classPool = ClassPool.getDefault();,if (ClassPool != null ) this.classPool = ClassPool.getDefault();
JavassistCompilerStrategy.java,String className = sourceCode.getClassName();,if (sourceCode != null ) String className = sourceCode.getClassName();
JavassistCompilerStrategy.java,compiledClass = byteCodeClass.toClass();,if (byteCodeClass != null ) compiledClass = byteCodeClass.toClass();
DynamicSuite.java,int modifiers = method.getMethod().getModifiers();,if (method != null ) int modifiers = method.getMethod().getModifiers();
DynamicSuite.java,String name = annotation.value();,if (annotation != null ) String name = annotation.value();
DynamicSuite.java,name = method.getName();,if (method != null ) name = method.getName();
DynamicSuite.java,ClassLoader tccl = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader tccl = Thread.currentThread().getContextClassLoader();
DynamicSuite.java,int classFolderPathLength = classFolder.getAbsolutePath().length();,if (classFolder != null ) int classFolderPathLength = classFolder.getAbsolutePath().length();
DynamicSuite.java,File file = stack.removeFirst();,if (stack != null ) File file = stack.removeFirst();
DynamicSuite.java,currentDirectory = file.getParentFile();,if (file != null ) currentDirectory = file.getParentFile();
DynamicSuite.java,pattern = Pattern.compile(annotation.value());,if (Pattern != null ) pattern = Pattern.compile(annotation.value());
DynamicSuite.java,fRunners = new ArrayList<Runner>(scenarios.size());,if (ArrayList<Runner>(scenarios != null ) fRunners = new ArrayList<Runner>(scenarios.size());
DynamicSuite.java,ArrayList<Runner> clonedRunners = new ArrayList<Runner>(runners.size());,if (ArrayList<Runner>(runners != null ) ArrayList<Runner> clonedRunners = new ArrayList<Runner>(runners.size());
DynamicSuite.java,int modifiers = method.getMethod().getModifiers();,if (method != null ) int modifiers = method.getMethod().getModifiers();
DynamicSuite.java,String name = annotation.value();,if (annotation != null ) String name = annotation.value();
DynamicSuite.java,name = method.getName();,if (method != null ) name = method.getName();
DynamicSuite.java,ClassLoader tccl = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader tccl = Thread.currentThread().getContextClassLoader();
DynamicSuite.java,int classFolderPathLength = classFolder.getAbsolutePath().length();,if (classFolder != null ) int classFolderPathLength = classFolder.getAbsolutePath().length();
DynamicSuite.java,File file = stack.removeFirst();,if (stack != null ) File file = stack.removeFirst();
DynamicSuite.java,currentDirectory = file.getParentFile();,if (file != null ) currentDirectory = file.getParentFile();
DynamicSuite.java,pattern = Pattern.compile(annotation.value());,if (Pattern != null ) pattern = Pattern.compile(annotation.value());
DynamicSuite.java,fRunners = new ArrayList<Runner>(scenarios.size());,if (ArrayList<Runner>(scenarios != null ) fRunners = new ArrayList<Runner>(scenarios.size());
DynamicSuite.java,ArrayList<Runner> clonedRunners = new ArrayList<Runner>(runners.size());,if (ArrayList<Runner>(runners != null ) ArrayList<Runner> clonedRunners = new ArrayList<Runner>(runners.size());
GeneratedSourceCode.java,final CtClass abstractMapperClass = classPool.getCtClass(superClass.getName());,if (classPool != null ) final CtClass abstractMapperClass = classPool.getCtClass(superClass.getName());
GeneratedSourceCode.java,compiledClass = (Class<?>)byteCodeClass.toClass();,if ((Class<?>)byteCodeClass != null ) compiledClass = (Class<?>)byteCodeClass.toClass();
MapperGenerator.java,this.classPool = ClassPool.getDefault();,if (ClassPool != null ) this.classPool = ClassPool.getDefault();
MapperGenerator.java,ClassLoader loader = type.getClassLoader();,if (type != null ) ClassLoader loader = type.getClassLoader();
MapperGenerator.java,ClassLoader loader = type.getClassLoader();,if (type != null ) ClassLoader loader = type.getClassLoader();
ObjectFactoryGenerator.java,this.classPool = ClassPool.getDefault();,if (ClassPool != null ) this.classPool = ClassPool.getDefault();
MapperGenerator.java,converter = mapperFactory.lookupConverter(fieldMap.getConverterId());,if (mapperFactory != null ) converter = mapperFactory.lookupConverter(fieldMap.getConverterId());
ObjectFactoryGenerator.java,converter = mapperFactory.lookupConverter(fieldMap.getConverterId());,if (mapperFactory != null ) converter = mapperFactory.lookupConverter(fieldMap.getConverterId());
EnumsTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
EnumsTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
EnumsTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
EnumsTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
EnumsTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
EnumsTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
EnumsTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
EnumsTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
DefaultMappingHintTestCase.java,AuthorParent author = (AuthorParent) type.newInstance();,if (type != null ) AuthorParent author = (AuthorParent) type.newInstance();
DefaultMappingHintTestCase.java,BookParent book = (BookParent)type.newInstance();,if ((BookParent)type != null ) BookParent book = (BookParent)type.newInstance();
DefaultMappingHintTestCase.java,LibraryParent lib = (LibraryParent)type.newInstance();,if ((LibraryParent)type != null ) LibraryParent lib = (LibraryParent)type.newInstance();
DefaultMappingHintTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
DefaultMappingHintTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
DefaultMappingHintTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
DefaultMappingHintTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
DefaultMappingHintTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
DefaultMappingHintTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
SuperTypeMappingTestCase.java,Author author = (Author) type.newInstance();,if (type != null ) Author author = (Author) type.newInstance();
SuperTypeMappingTestCase.java,Book book = (Book)type.newInstance();,if ((Book)type != null ) Book book = (Book)type.newInstance();
SuperTypeMappingTestCase.java,Library lib = (Library)type.newInstance();,if ((Library)type != null ) Library lib = (Library)type.newInstance();
SuperTypeMappingTestCase.java,MapperFacade mapper = MappingUtil.getMapperFactory().getMapperFacade();,if (MappingUtil != null ) MapperFacade mapper = MappingUtil.getMapperFactory().getMapperFacade();
SuperTypeMappingTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
SuperTypeMappingTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
SuperTypeMappingTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
SuperTypeMappingTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
SuperTypeMappingTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
SuperTypeMappingTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
SuperTypeMappingTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
SuperTypeMappingTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
SuperTypeMappingTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
SuperTypeMappingTestCase.java,target = source.toGregorianCalendar().getTime();,if (source != null ) target = source.toGregorianCalendar().getTime();
SuperTypeMappingTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
SuperTypeMappingTestCase.java,MapperFacade mapper = factory.getMapperFacade();,if (factory != null ) MapperFacade mapper = factory.getMapperFacade();
SuperTypeMappingTestCase.java,File projectRoot = testClassPathRoot.getParentFile().getParentFile();,if (testClassPathRoot != null ) File projectRoot = testClassPathRoot.getParentFile().getParentFile();
SuperTypeMappingTestCase.java,ClassLoader threadContextLoader = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader threadContextLoader = Thread.currentThread().getContextClassLoader();
MapperFacadeImpl.java,Class<S> sourceClass = (Class<S>) unenhancedSourceObject.getClass();,if (unenhancedSourceObject != null ) Class<S> sourceClass = (Class<S>) unenhancedSourceObject.getClass();
MapperFacadeImpl.java,Class<D> destinationClass = (Class<D>) unenhancedDestinationObject.getClass();,if (unenhancedDestinationObject != null ) Class<D> destinationClass = (Class<D>) unenhancedDestinationObject.getClass();
MapperGenerator.java,ClassLoader loader = type.getClassLoader();,if (type != null ) ClassLoader loader = type.getClassLoader();
MapperGenerator.java,ClassLoader loader = type.getClassLoader();,if (type != null ) ClassLoader loader = type.getClassLoader();
ObjectFactoryGenerator.java,abstractObjectFactoryClass = classPool.getCtClass(GeneratedObjectFactory.class.getName());,if (classPool != null ) abstractObjectFactoryClass = classPool.getCtClass(GeneratedObjectFactory.class.getName());
GeneratedSourceCode.java,final CtClass abstractMapperClass = classPool.getCtClass(GeneratedMapperBase.class.getName());,if (classPool != null ) final CtClass abstractMapperClass = classPool.getCtClass(GeneratedMapperBase.class.getName());
ClassMapBuilder.java,"String suggestion = hint.suggestMappedField(propertyName,prop.getType());","if (hint != null ) String suggestion = hint.suggestMappedField(propertyName,prop.getType());"
MapperGenerator.java,final CtClass mapperClass = classPool.makeClass(classMap.getMapperClassName());,if (classPool != null ) final CtClass mapperClass = classPool.makeClass(classMap.getMapperClassName());
MapperGenerator.java,final CtClass abstractMapperClass = classPool.getCtClass(GeneratedMapperBase.class.getName());,if (classPool != null ) final CtClass abstractMapperClass = classPool.getCtClass(GeneratedMapperBase.class.getName());
DefaultUnenhanceStrategy.java,Class<T> unenhancedClass = (Class<T>) object.getClass();,if (object != null ) Class<T> unenhancedClass = (Class<T>) object.getClass();
SuperTypeForGeneratedTestCase.java,MapperFactory factory = MappingUtil.getMapperFactory();,if (MappingUtil != null ) MapperFactory factory = MappingUtil.getMapperFactory();
SuperTypeMappingTestCase.java,AuthorParent author = (AuthorParent) type.newInstance();,if (type != null ) AuthorParent author = (AuthorParent) type.newInstance();
SuperTypeMappingTestCase.java,BookParent book = (BookParent)type.newInstance();,if ((BookParent)type != null ) BookParent book = (BookParent)type.newInstance();
SuperTypeMappingTestCase.java,LibraryParent lib = (LibraryParent)type.newInstance();,if ((LibraryParent)type != null ) LibraryParent lib = (LibraryParent)type.newInstance();
DefaultUnenhanceStrategy.java,targetClass = targetClass.getSuperclass();,if (targetClass != null ) targetClass = targetClass.getSuperclass();
DefaultUnenhanceStrategy.java,targetClass = targetClass.getSuperclass();,if (targetClass != null ) targetClass = targetClass.getSuperclass();
ClassUtil.java,final String className = clazz.getName();,if (clazz != null ) final String className = clazz.getName();
CodeSourceBuilder.java,int modifier = p.getType().getModifiers();,if (p != null ) int modifier = p.getType().getModifiers();
MapperFacadeImpl.java,Class<S> sourceClass = (Class<S>) unenhancedSourceObject.getClass();,if (unenhancedSourceObject != null ) Class<S> sourceClass = (Class<S>) unenhancedSourceObject.getClass();
